Timestamp,PV-Plant1,PV-Plant2,Industry1,Industry2,Industry3,Resident1,Resident3,Resident4,Resident5,Resident6
2017-02-13T08:00:00Z,0.63085940000019,0.511718800000381,-26.109375,-3.14648440000019,-112,-0.92480469000111,-0.006835930000307001,-2.73342013999991,-0.200073240000165,-0.25
2017-02-13T09:00:00Z,1.21679690000019,0.996093699999619,-29.875,-2.3125,-133.25,-0.509765619999598,0.004882810000253979,-2.14228515000013,-0.242309570000089,-0.0200195299999
2017-02-13T10:00:00Z,1.90429679999943,1.44140630000038,-32.6875,-1.59570309999981,-123.25,-0.536132819999693,0.305664059999799,-1.63623046999965,-0.237670899999557,-0.034912110000277
2017-02-13T11:00:00Z,2.09960940000019,1.73828119999962,-37.796875,-1.90429690000019,-125,-0.883789060000709,0.330078129999947,-1.82421875,-0.367431640000177,-0.020019530000127003
2017-02-13T12:00:00Z,1.85416669999904,1.5078125,-33.765625,-1.50585940000019,-105.75,-0.436523439999291,0.233398430000307,-2.87272135999956,-1.13513184000021,-0.0050048799996610105
2017-02-13T13:00:00Z,1.69466140000077,1.41015630000038,-31.890625,-2.52539059999981,-94.25,-0.454101560000709,0.067382819999693,-2.12727864000044,-0.337402339999699,-0.010131839999986
2017-02-13T14:00:00Z,1.390625,1.0390625,-36.046875,-2.34570309999981,-98.5,-0.424804689999291,0.116210930000307,-1.16386719000002,-0.570190429999911,-0.010009770000350998
2017-02-13T15:00:00Z,0.5859375,0.453125,-35.046875,-3.32421880000038,-89.5,-0.565429680000307,-0.766601560000254,-0.668359369999962,-0.33984375,-0.344970699999976
2017-02-13T16:00:00Z,0.056640700000571,0.046875,-41.59375,-3.62109369999962,-89,-0.669921880000402,-0.963867189999746,-0.854174809999677,-0.770019530000354,-0.530029300000024
2017-02-13T17:00:00Z,0,0,-35.421875,-4.50976559999981,-85.25,-0.740234369999598,-1.16992187000005,-1.00077311000041,-1.22265625,-0.914916990000165
2017-02-13T18:00:00Z,0,0,-32.6875,-2.65429690000019,-81.75,-0.69921875,-0.940104170000268,-1.07576496999991,-0.460083009999835,-1.08508300999983
2017-02-13T19:00:00Z,0,0,-25.515625,-1.79492190000019,-75.5,-0.706054689999291,-0.770833329999732,-1.14721680000002,-0.407226560000254,-0.93493651999961
2017-02-13T20:00:00Z,0,0,-22.921875,-1.79101559999981,-57.5,-0.684570310000709,-0.8203125,-1.18725585999982,-0.3325195299999,-0.900024410000697
2017-02-13T21:00:00Z,0,0,-23.03125,-1.64453130000038,-56.25,-0.655273439999291,-0.893554690000201,-1.04581706000045,-0.237670900000012,-1.13500976999967
2017-02-13T22:00:00Z,0,0,-21.671875,-1.66015619999962,-57,-0.524414060000709,-1.13574218999975,-0.913736980000067,-0.209960939999746,-1.09497069999998
2017-02-13T23:00:00Z,0,0,-25.71875,-1.63867190000019,-56.75,-0.400390630000402,-0.604492180000307,-0.987955730000067,-0.189941410000301,-0.695068359999823
2017-02-14T00:00:00Z,0,0,-28.046875,-1.67578119999962,-56.75,-0.419921869999598,-0.245117189999746,-1.0302734299994,-0.219848629999888,-0.549926759999835
2017-02-14T01:00:00Z,0,0,-17.765625,-1.65039070000057,-56,-0.415039069999693,-0.27734375,-0.908203130000402,-0.16015625,-0.43005371000072
2017-02-14T02:00:00Z,0,0,-16.453125,-1.6484375,-56,-0.46484375,-0.217773440000201,-0.836425779999445,-0.232421870000053,-0.324951169999622
2017-02-14T03:00:00Z,0,0,-17.328125,-1.65625,-57.25,-0.440429680000307,-0.235351559999799,-0.955566410000756,-0.197631839999758,-0.290039069999693
2017-02-14T04:00:00Z,0,0,-18.765625,-1.66015619999962,-56.75,-0.479492189999291,-0.240234379999947,-1.0546875,-0.209960940000201,-0.270019530000354
2017-02-14T05:00:00Z,0,0,-24.421875,-1.66992190000019,-57.25,-0.51074219000111,-0.4296875,-1.00613838999925,-0.239868159999787,-0.209960930000307
2017-02-14T06:00:00Z,0,0.0078125,-33.890625,-3.90039059999981,-62.25,-0.669921869999598,-0.650390620000053,-2.40076265000062,-0.310058600000048,-0.364990239999315
2017-02-14T07:00:00Z,0.21289059999981,0.1796875,-23.671875,-4.125,-90.25,-0.580078130000402,-0.495117190000201,-0.915608719999909,-0.22265625,-0.580017090000183
2017-02-14T08:00:00Z,0.7265625,0.5546875,-24.125,-3.1953125,-96.25,-0.55859375,-0.254882809999799,-0.5026855599999179,-0.317382810000254,-0.235046380000085
2017-02-14T09:00:00Z,1.41992190000019,1.1796875,-26.78125,-2.67643230000067,-102,-0.43066405999889,-0.03417969000020102,-0.20703123999919604,-0.279907220000041,-0.029907220000496
2017-02-14T10:00:00Z,2.26953119999962,1.8984375,-25.171875,-1.80794269999933,-108.25,-0.375,0.167968759999894,0.539388019999024,-0.700073249999605,-0.010009769999897
2017-02-14T11:00:00Z,3.76953130000038,3.58203119999962,-35.578125,-0.45898440000019,-164.5,-0.67480469000111,0.12890624000010603,1.7324869800004352,-0.319824220000101,-0.01489258000015
2017-02-14T12:00:00Z,9.75976559999981,3.45703130000038,-33.890625,-0.011718699999619,-165.5,-0.45019530999889,0.65234375,4.835546869999238,-0.260131829999864,-0.025146489999542
2017-02-14T13:00:00Z,9.38476559999981,2.1953125,-34.921875,0,-164.5,-0.40917969000111,0.694335940000201,5.25520832999973,-0.372680670000136,-0.500000000000454
2017-02-14T14:00:00Z,7.34960940000019,1.18359369999962,-37.75,0,-185.5,-0.385742189999291,0.30859375,4.30729167000027,-0.389648430000307,-0.349975589999303
2017-02-14T15:00:00Z,3.95117190000019,0.4375,-37.453125,-0.027343800000381,-187.25,-0.390625,0.016601559999799002,1.86328125,-0.5,-0.290039060000709
2017-02-14T16:00:00Z,0.472656199999619,0.015625,-30.671875,-1.8828125,-145.5,-0.383789060000709,-0.705078120000053,-1.9912109400002,-0.482543949999581,-0.489990229999421
2017-02-14T17:00:00Z,0,0,-33.046875,-1.33007809999981,-115.5,-0.760742189999291,-1.54492187999995,-1,-0.417846680000366,-0.664916990000165
2017-02-14T18:00:00Z,0,0,-32.296875,-1.37304690000019,-90.5,-0.709960930000307,-0.669921870000053,-0.99934894999933,-0.709960939999746,-0.810058600000048
2017-02-14T19:00:00Z,0,0,-26,-1.75,-75,-0.51953125,-0.720703129999947,-0.860514330000115,-0.3598632799999,-0.849975580000319
2017-02-14T20:00:00Z,0,0,-23.828125,-1.7109375,-68,-0.48046875,-0.51953125,-0.899902340000153,-0.522460930000307,-0.790039069999693
2017-02-14T21:00:00Z,0,0,-24.25,-1.66145830000096,-64.25,-0.629882819999693,-0.9453125,-1.11360676999993,-0.930175789999794,-0.709960930000307
